Count,Street Address,City,State,Zip,Status,Category,Summary,Description,Created Date,Closed Date,Days to Acknowledged,Days to Closed,Reported Via Mobile App,Report ID
"1","spruce st","Chelsea","MA","2150","Archived","Snow Removal Issues in front of Business","Snow Removal Issues in front of Business","who can remove snow from sidewalk over train tracks on spruce st many of us are walking from 2 parking lots and to work and both businesses claim it's the job of the mbta but every winter no one is shoveling it. Always full of snow and ice.","2017-01-10","01/12/2017","0","1.991","No","3140438"
"1","1016 revere beach parkway","Chelsea","MA","2150","Archived","Code Enforcement Issues -- Private Property","Elevator uninspected since July 2016","The only elevator in this residential building has an expired certificate, 5 months past due.","2017-01-11","01/12/2017","0","0.7194","No","3143926"
"1","73 Broadway","Chelsea","MA","2150","Archived","Rats/Vermin","Rats/Vermin","There is a large yellow industrial dumpster in front of 73 Broadway. It has the name of EZ Disposal Service (617) 567-2425 on the side. It has been there for one month. No one from the city or EZ Disposal Service has ever done anything with this dumpster and now the entire neighborhood just throws their dog feces bags, overflowing private trash, and building materials into the dumpster. The dumpster is now over run with possums, rats, and raccoons. I have never seen these rodents and vermin concentrated in such large numbers and in one spot until this dumpster became a general dumping ground for passers by. It has become a true nuisance and eyesore. It is also taking up 3 parking spaces. Please do your best to address this situation in the most appropriate manner. I thank your for your time in enacting the best course of action","2017-01-23","02/06/2017","0.0993","14.1354","No","3164152"
"1","108-120 Sagamore Avenue","Chelsea","MA","2150","Archived","Snow Removal Issues in front of Private Property","Snow Removal Issues in front of Private Property","Although we are going to be having a few more storms, the residents have decided not to touch this area between 2 properties, causing pedestrians to walk in the street.","2017-02-12","02/21/2017","0.9333","9.2368","Yes","3203600"
"1","Eastern Avenue","Chelsea","MA","2150","Archived","Other","Eastern@Central outside the hotel","The street lines at the intersection of Central and Eastern need some serious and much more permanent work. The lines are hard to see, cars dont know what lines to use.","2017-03-13","05/02/2017","0.1229","49.866","No","3264252"
"1","520-540 Broadway","Chelsea","MA","2150","Archived","Other","Broken monument","The stone thing around the road island looks like it was hit by a plow.","2017-03-14","08/15/2017","0.8708","154.2347","Yes","3266125"
"1","173-183 Pearl Street","Chelsea","MA","2150","Archived","Snow Removal Issues in front of Private Property","Snow Removal Issues in front of Private Property","Please ticket. A total sheet of ice. Property Management Company (D'Amico Associates) refuses to shovel the entire block around their building as required by law. This is nothing but ice now.","2017-03-16","03/20/2017","0.2368","4.1674","No","3272294"
"1","Mary O'Malley State Park at Spruce St","Chelsea","MA","2150","Archived","Trash on Public Property","Dog Poop","At the Mary O Mally park this morning I come here for walk on most good days it's beautiful but sadly it's becoming unbearable when you have to watch every step you make. Dog droppings every where people walk their dogs without leash and don't even bother to pick up after them. The signs mean nothing to them.","2017-03-22","03/22/2017","0.141","0.284","No","3285584"
"1","105 Bellingham Street","Chelsea","MA","2150","Archived","Other","At Bellingham hill park on the corner of Bellingham and Highland st chelsea Massachusetts","There is a sign on that park for dog waste but it's blocked I think this sign need to be lifted up a little bit more so people can see it.","2016-11-25","11/29/2016","0.7167","3.4472","Yes","3074013"
"1","Central @ Eastern","Chelsea","MA","2150","Archived","Traffic (speeding, wrong way drivers, cross walks)","Central@Eastern","Since this problem had been neglected and no one is willing to respond to the previous parison who posted lll do it again when's this going to be fixed. I got side swiped by a driver who didn't know where they were going because of the lines took my mirror right off. Is someone going to have to get seriously injured until this is even thought upon? There were multiple nice days out when this could have been fixed. A month into spring and yet nothing.","2017-04-18","11/03/2017","1.1708","199.0854","No","3347686"
"1","201-331 Revere Beach Parkway","Chelsea","MA","2150","Archived","Pothole","Pothole","new potholes near bridge expansion joints","2017-04-26","04/28/2017","0","1.6181","Yes","3368214"
"1","65-71 Washington Ave","Chelsea","MA","2150","Archived","Other","Electricity shut off","Residents on Washington were not warned that the electricity would be shut off for 6-8 hours at 8am in Sunday 4/30 for work on the Silver Line. Prior notice should have been given.","2017-04-30","05/01/2017","0","1.2514","Yes","3375857"
"1","Chestnut Street","Chelsea","MA","2150","Archived","Trash on Private Property","Not cleaning up.","The restaurant on Williams and chestnuts always seems to have an issue with cleaning up after themselves. There's always trash which can lead to rats! They share the parking with the liquor store whom are equally the problem as well. Attach is an image. Many thanks!","2017-05-11","05/18/2017","1.2347","7.0167","No","3404984"
"1","Williams and Pearl Streets","Chelsea","MA","2150","Archived","Traffic (speeding, wrong way drivers, cross walks)","Traffic (speeding, wrong way drivers, cross walks)","Please arrange to have the yellow traffic lines repainted so that trucks going straight from Broadway on Williams will know where to drive to enable right turn only lane to be clear and available for cars heading across the McArdle Bridge. Helps tremendously with easing traffic on Williams. This is a dangerously heavy traffic street.","2017-05-18","12/12/2017","0.4931","207.5563","No","3424148"
"1","Everett Avenue","Chelsea","MA","2150","Archived","Pothole","Huge POTHOLE","It's located on Everett Ave in Chelsea right across​ from the Chelsea High School. Not sure how wide this hole is but I was driving on Everett Ave about 8:30 pm and my car hit the hole so bad it sounded like I had no shocks. What a LOUD obnoxious bang my BRAND NEW car made! These holes should be patched up immediately. If I hit anything like it again and it causes any kind of damage... I'M HOLDING THE CITY responsible for it!","2017-05-24","05/30/2017","0.866","5.7986","No","3438770"
"1","72 Willow Street","Chelsea","MA","2150","Archived","Trash on Private Property","Trash on Private Property","There is trash all over the place at Repici-Brenes park. A resident waking group came here so that their kids could use it but there was trash everywhere","2017-05-31","05/31/2017","0","0.184","Yes","3452469"
"1","32 Beacon Street","Chelsea","MA","2150","Archived","Street lights","Streetlights still on in park 8am . not necessary","lights still on in park not necessary.","2017-06-03","06/06/2017","1.1465","3.3403","Yes","3461222"
"1","85 Marlborough Street","Chelsea","MA","2150","Archived","Trash on Private Property","Trash being disposed in my yard","I could use some advice on an ongoing issue with trash being thrown into our back yard. Ever since we bought our home a year ago, we have regularly experienced trash being thrown into our yard from the neighbors who live in the large multi family home behind our property. At first we thought it was incidental, or being blown into our yard unintentionally. However, we have discovered through our security camera footage that trash is in fact being thrown over the fence by people. Here are two screenshots from the footage: one from last September and another from last month. Yesterday, we discovered razor blades were thrown into our yard, which is the third picture. We would like to enjoy our outdoor space but are hesitant to do much landscaping or improvements to the space while this issue continues. We also have two small dogs and it is concerning that we have to scan the yard for suspicious items before we let them out into our own property. In addition to the razor blades and bags of trash, we've found used diapers, broken glass bottles, and bags of used kitty litter in our yard. Unfortunately, the quality of our camera footage is not good enough to capture faces and the multi family behind us on Grove Street (88 and 90) is a large building - probably at least 8 units. It's not clear to us who to approach about this issue, but I am hoping the city can help us navigate the issue and enforce city codes on trash disposal. Thank you.","2017-06-05","06/15/2017","0.191","10.266","No","3465569"
"1","189 Chestnut St","Chelsea","MA","2150","Archived","Other","Safety hazard","Lights in city tree and extension cords from 2nd floor window. Seems like a fire hazard","2017-06-09","06/10/2017","0","0.6576","Yes","3478272"
"1","210 Chestnut Street","Chelsea","MA","2150","Archived","Rats/Vermin","Rats/Vermin","I have reported this building multiple times and the rats nest hasn't been touched. They have a massive rats nest in the back of their building along the fence. Vegetation is growing over it. It doesn't help that the Washington Ave. building trash bins are parallel to the fence/ rat nest. Multiple rats can be seen running under cats, into houses, down the street, into trash cans, up and down sidewalks, etc. they need to professionally have someone bait that rats nest. I've walked down the alley (Poplar St - the back of where this building is) and all you see are rat droppings. Something needs to be done with that building because the number of rodents coming from that nest is ridiculous! You can tell from the multiple sizes that they're reproducing.","2017-06-12","08/09/2017","1.5979","57.6542","Yes","3484042"
"1","285 Central Avenue","Chelsea","MA","2150","Archived","On-street Parking Issues","On-street Parking Issues","This afternoon I saw many cars parked on Central Ave just next to the hotel on the lane that is supposed to be used to make a right turn onto Marginal St or go straight to cross the bridge to East Boston. Traffic was affected since the other lane that is used to make a left turn onto Marginal St was being used for both traffic directions. Parking enforcement should stop this ASAP so doesn't become a pattern.","2017-06-22","06/23/2017","0","0.4292","Yes","3509561"
"1","63 Willow St","Chelsea","MA","2150","Archived","Sidewalk Conditions (other than Snow & Ice Removal)","Sidewalk Conditions (other than Snow & Ice Removal)","When sprinklers are on, people cannot walk through without getting wet. Please have the owner of this facility to adjust the sprinklers around the property.","2017-06-28","07/11/2017","0.0319","13.3118","Yes","3520977"
"1","Box District Park","Chelsea","MA","2150","Archived","Other","Sprinklers","The sprinklers in the box district park aren't on its summer and it's hot out why aren't they on yet? It's July 17th!!! No kids are going to play there its a waste of a park now.","2016-07-17","10/31/2016","0","105.7431","Yes","2703340"
"1","Revere Beach Parkway","Chelsea","MA","2150","Archived","Other","Dangerous sidewalk","Walking over the bridge last night, my friend sprained her ankle. There's a large drop-off on the sidewalk, heading toward the Wellington T station. It's not well-lit, and the angle of the drop-off pitched her into the street. Thankfully there wasn't oncoming traffic just then.","2016-07-25","10/31/2016","0","98.1146","No","2728313"
